audio_path,transcript,emotion
data/raw/TESS Toronto emotional speech set data\OAF_disgust\OAF_mess_disgust.wav,mess,disgust
data/raw/TESS Toronto emotional speech set data\OAF_disgust\OAF_met_disgust.wav,met,disgust
data/raw/TESS Toronto emotional speech set data\OAF_disgust\OAF_mill_disgust.wav,mill,disgust
data/raw/TESS Toronto emotional speech set data\OAF_disgust\OAF_mob_disgust.wav,mob,disgust
data/raw/TESS Toronto emotional speech set data\OAF_disgust\OAF_mode_disgust.wav,mode,disgust
data/raw/TESS Toronto emotional speech set data\OAF_disgust\OAF_mood_disgust.wav,mood,disgust
data/raw/TESS Toronto emotional speech set data\OAF_disgust\OAF_moon_disgust.wav,moon,disgust
data/raw/TESS Toronto emotional speech set data\OAF_disgust\OAF_mop_disgust.wav,mop,disgust
data/raw/TESS Toronto emotional speech set data\OAF_disgust\OAF_mouse_disgust.wav,mouse,disgust
data/raw/TESS Toronto emotional speech set data\OAF_disgust\OAF_nag_disgust.wav,nag,disgust
data/raw/TESS Toronto emotional speech set data\OAF_disgust\OAF_name_disgust.wav,name,disgust
data/raw/TESS Toronto emotional speech set data\OAF_disgust\OAF_near_disgust.wav,near,disgust
data/raw/TESS Toronto emotional speech set data\OAF_disgust\OAF_neat_disgust.wav,neat,disgust
data/raw/TESS Toronto emotional speech set data\OAF_disgust\OAF_nice_disgust.wav,nice,disgust
data/raw/TESS Toronto emotional speech set data\OAF_disgust\OAF_note_disgust.wav,note,disgust
data/raw/TESS Toronto emotional speech set data\OAF_disgust\OAF_numb_disgust.wav,numb,disgust
data/raw/TESS Toronto emotional speech set data\OAF_disgust\OAF_pad_disgust.wav,pad,disgust
data/raw/TESS Toronto emotional speech set data\OAF_disgust\OAF_page_disgust.wav,page,disgust
data/raw/TESS Toronto emotional speech set data\OAF_disgust\OAF_pain_disgust.wav,pain,disgust
data/raw/TESS Toronto emotional speech set data\OAF_disgust\OAF_pass_disgust.wav,pass,disgust
data/raw/TESS Toronto emotional speech set data\OAF_disgust\OAF_pearl_disgust.wav,pearl,disgust
data/raw/TESS Toronto emotional speech set data\OAF_disgust\OAF_peg_disgust.wav,peg,disgust
data/raw/TESS Toronto emotional speech set data\OAF_disgust\OAF_perch_disgust.wav,perch,disgust
data/raw/TESS Toronto emotional speech set data\OAF_disgust\OAF_phone_disgust.wav,phone,disgust
data/raw/TESS Toronto emotional speech set data\OAF_disgust\OAF_pick_disgust.wav,pick,disgust
data/raw/TESS Toronto emotional speech set data\OAF_disgust\OAF_pike_disgust.wav,pike,disgust
data/raw/TESS Toronto emotional speech set data\OAF_disgust\OAF_pole_disgust.wav,pole,disgust
data/raw/TESS Toronto emotional speech set data\OAF_disgust\OAF_pool_disgust.wav,pool,disgust
data/raw/TESS Toronto emotional speech set data\OAF_disgust\OAF_puff_disgust.wav,puff,disgust
data/raw/TESS Toronto emotional speech set data\OAF_disgust\OAF_rag_disgust.wav,rag,disgust
data/raw/TESS Toronto emotional speech set data\OAF_disgust\OAF_raid_disgust.wav,raid,disgust
data/raw/TESS Toronto emotional speech set data\OAF_disgust\OAF_rain_disgust.wav,rain,disgust
data/raw/TESS Toronto emotional speech set data\OAF_disgust\OAF_raise_disgust.wav,raise,disgust
data/raw/TESS Toronto emotional speech set data\OAF_disgust\OAF_rat_disgust.wav,rat,disgust
data/raw/TESS Toronto emotional speech set data\OAF_disgust\OAF_reach_disgust.wav,reach,disgust
data/raw/TESS Toronto emotional speech set data\OAF_disgust\OAF_read_disgust.wav,read,disgust
data/raw/TESS Toronto emotional speech set data\OAF_disgust\OAF_red_disgust.wav,red,disgust
data/raw/TESS Toronto emotional speech set data\OAF_disgust\OAF_ring_disgust.wav,ring,disgust
data/raw/TESS Toronto emotional speech set data\OAF_disgust\OAF_ripe_disgust.wav,ripe,disgust
data/raw/TESS Toronto emotional speech set data\OAF_disgust\OAF_road_disgust.wav,road,disgust
data/raw/TESS Toronto emotional speech set data\OAF_disgust\OAF_room_disgust.wav,room,disgust
data/raw/TESS Toronto emotional speech set data\OAF_disgust\OAF_rose_disgust.wav,rose,disgust
data/raw/TESS Toronto emotional speech set data\OAF_disgust\OAF_rot_disgust.wav,rot,disgust
data/raw/TESS Toronto emotional speech set data\OAF_disgust\OAF_rough_disgust.wav,rough,disgust
data/raw/TESS Toronto emotional speech set data\OAF_disgust\OAF_rush_disgust.wav,rush,disgust
data/raw/TESS Toronto emotional speech set data\OAF_disgust\OAF_said_disgust.wav,said,disgust
data/raw/TESS Toronto emotional speech set data\OAF_disgust\OAF_sail_disgust.wav,sail,disgust
data/raw/TESS Toronto emotional speech set data\OAF_disgust\OAF_search_disgust.wav,search,disgust
data/raw/TESS Toronto emotional speech set data\OAF_disgust\OAF_seize_disgust.wav,seize,disgust
data/raw/TESS Toronto emotional speech set data\OAF_disgust\OAF_sell_disgust.wav,sell,disgust
data/raw/TESS Toronto emotional speech set data\OAF_disgust\OAF_shack_disgust.wav,shack,disgust
data/raw/TESS Toronto emotional speech set data\OAF_disgust\OAF_shall_disgust.wav,shall,disgust
data/raw/TESS Toronto emotional speech set data\OAF_disgust\OAF_shawl_disgust.wav,shawl,disgust
data/raw/TESS Toronto emotional speech set data\OAF_disgust\OAF_sheep_disgust.wav,sheep,disgust
data/raw/TESS Toronto emotional speech set data\OAF_disgust\OAF_shirt_disgust.wav,shirt,disgust
data/raw/TESS Toronto emotional speech set data\OAF_disgust\OAF_should_disgust.wav,should,disgust
data/raw/TESS Toronto emotional speech set data\OAF_disgust\OAF_shout_disgust.wav,shout,disgust
data/raw/TESS Toronto emotional speech set data\OAF_disgust\OAF_size_disgust.wav,size,disgust
data/raw/TESS Toronto emotional speech set data\OAF_disgust\OAF_soap_disgust.wav,soap,disgust
data/raw/TESS Toronto emotional speech set data\OAF_disgust\OAF_soup_disgust.wav,soup,disgust
data/raw/TESS Toronto emotional speech set data\OAF_disgust\OAF_sour_disgust.wav,sour,disgust
data/raw/TESS Toronto emotional speech set data\OAF_disgust\OAF_south_disgust.wav,south,disgust
data/raw/TESS Toronto emotional speech set data\OAF_disgust\OAF_sub_disgust.wav,sub,disgust
data/raw/TESS Toronto emotional speech set data\OAF_disgust\OAF_such_disgust.wav,such,disgust
data/raw/TESS Toronto emotional speech set data\OAF_disgust\OAF_sure_disgust.wav,sure,disgust
data/raw/TESS Toronto emotional speech set data\OAF_disgust\OAF_take_disgust.wav,take,disgust
data/raw/TESS Toronto emotional speech set data\OAF_disgust\OAF_talk_disgust.wav,talk,disgust
data/raw/TESS Toronto emotional speech set data\OAF_disgust\OAF_tape_disgust.wav,tape,disgust
data/raw/TESS Toronto emotional speech set data\OAF_disgust\OAF_team_disgust.wav,team,disgust
data/raw/TESS Toronto emotional speech set data\OAF_disgust\OAF_tell_disgust.wav,tell,disgust
data/raw/TESS Toronto emotional speech set data\OAF_disgust\OAF_thin_disgust.wav,thin,disgust
data/raw/TESS Toronto emotional speech set data\OAF_disgust\OAF_third_disgust.wav,third,disgust
data/raw/TESS Toronto emotional speech set data\OAF_disgust\OAF_thought_disgust.wav,thought,disgust
data/raw/TESS Toronto emotional speech set data\OAF_disgust\OAF_thumb_disgust.wav,thumb,disgust
data/raw/TESS Toronto emotional speech set data\OAF_disgust\OAF_time_disgust.wav,time,disgust
data/raw/TESS Toronto emotional speech set data\OAF_disgust\OAF_tip_disgust.wav,tip,disgust
data/raw/TESS Toronto emotional speech set data\OAF_disgust\OAF_tire_disgust.wav,tire,disgust
data/raw/TESS Toronto emotional speech set data\OAF_disgust\OAF_ton_disgust.wav,ton,disgust
data/raw/TESS Toronto emotional speech set data\OAF_disgust\OAF_tool_disgust.wav,tool,disgust
data/raw/TESS Toronto emotional speech set data\OAF_disgust\OAF_tough_disgust.wav,tough,disgust
data/raw/TESS Toronto emotional speech set data\OAF_disgust\OAF_turn_disgust.wav,turn,disgust
data/raw/TESS Toronto emotional speech set data\OAF_disgust\OAF_vine_disgust.wav,vine,disgust
data/raw/TESS Toronto emotional speech set data\OAF_disgust\OAF_voice_disgust.wav,voice,disgust
data/raw/TESS Toronto emotional speech set data\OAF_disgust\OAF_void_disgust.wav,void,disgust
data/raw/TESS Toronto emotional speech set data\OAF_disgust\OAF_vote_disgust.wav,vote,disgust
data/raw/TESS Toronto emotional speech set data\OAF_disgust\OAF_wag_disgust.wav,wag,disgust
data/raw/TESS Toronto emotional speech set data\OAF_disgust\OAF_walk_disgust.wav,walk,disgust
data/raw/TESS Toronto emotional speech set data\OAF_disgust\OAF_wash_disgust.wav,wash,disgust
data/raw/TESS Toronto emotional speech set data\OAF_disgust\OAF_week_disgust.wav,week,disgust
data/raw/TESS Toronto emotional speech set data\OAF_disgust\OAF_wheat_disgust.wav,wheat,disgust
data/raw/TESS Toronto emotional speech set data\OAF_disgust\OAF_when_disgust.wav,when,disgust
data/raw/TESS Toronto emotional speech set data\OAF_disgust\OAF_which_disgust.wav,which,disgust
data/raw/TESS Toronto emotional speech set data\OAF_disgust\OAF_whip_disgust.wav,whip,disgust
data/raw/TESS Toronto emotional speech set data\OAF_disgust\OAF_white_disgust.wav,white,disgust
data/raw/TESS Toronto emotional speech set data\OAF_disgust\OAF_wife_disgust.wav,wife,disgust
data/raw/TESS Toronto emotional speech set data\OAF_disgust\OAF_wire_disgust.wav,wire,disgust
data/raw/TESS Toronto emotional speech set data\OAF_disgust\OAF_witch_disgust.wav,witch,disgust
data/raw/TESS Toronto emotional speech set data\OAF_disgust\OAF_yearn_disgust.wav,yearn,disgust
data/raw/TESS Toronto emotional speech set data\OAF_disgust\OAF_yes_disgust.wav,yes,disgust
data/raw/TESS Toronto emotional speech set data\OAF_disgust\OAF_young_disgust.wav,young,disgust
data/raw/TESS Toronto emotional speech set data\OAF_disgust\OAF_youth_disgust.wav,youth,disgust
data/raw/TESS Toronto emotional speech set data\OAF_Fear\OAF_back_fear.wav,back,fear
data/raw/TESS Toronto emotional speech set data\OAF_Fear\OAF_bar_fear.wav,bar,fear
data/raw/TESS Toronto emotional speech set data\OAF_Fear\OAF_base_fear.wav,base,fear
data/raw/TESS Toronto emotional speech set data\OAF_Fear\OAF_bath_fear.wav,bath,fear
data/raw/TESS Toronto emotional speech set data\OAF_Fear\OAF_bean_fear.wav,bean,fear
data/raw/TESS Toronto emotional speech set data\OAF_Fear\OAF_beg_fear.wav,beg,fear
data/raw/TESS Toronto emotional speech set data\OAF_Fear\OAF_bite_fear.wav,bite,fear
data/raw/TESS Toronto emotional speech set data\OAF_Fear\OAF_boat_fear.wav,boat,fear
data/raw/TESS Toronto emotional speech set data\OAF_Fear\OAF_bone_fear.wav,bone,fear
data/raw/TESS Toronto emotional speech set data\OAF_Fear\OAF_book_fear.wav,book,fear
data/raw/TESS Toronto emotional speech set data\OAF_Fear\OAF_bought_fear.wav,bought,fear
data/raw/TESS Toronto emotional speech set data\OAF_Fear\OAF_burn_fear.wav,burn,fear
data/raw/TESS Toronto emotional speech set data\OAF_Fear\OAF_cab_fear.wav,cab,fear
data/raw/TESS Toronto emotional speech set data\OAF_Fear\OAF_calm_fear.wav,calm,fear
data/raw/TESS Toronto emotional speech set data\OAF_Fear\OAF_came_fear.wav,came,fear
data/raw/TESS Toronto emotional speech set data\OAF_Fear\OAF_cause_fear.wav,cause,fear
data/raw/TESS Toronto emotional speech set data\OAF_Fear\OAF_chain_fear.wav,chain,fear
data/raw/TESS Toronto emotional speech set data\OAF_Fear\OAF_chair_fear.wav,chair,fear
data/raw/TESS Toronto emotional speech set data\OAF_Fear\OAF_chalk_fear.wav,chalk,fear
data/raw/TESS Toronto emotional speech set data\OAF_Fear\OAF_chat_fear.wav,chat,fear
data/raw/TESS Toronto emotional speech set data\OAF_Fear\OAF_check_fear.wav,check,fear
data/raw/TESS Toronto emotional speech set data\OAF_Fear\OAF_cheek_fear.wav,cheek,fear
data/raw/TESS Toronto emotional speech set data\OAF_Fear\OAF_chief_fear.wav,chief,fear
data/raw/TESS Toronto emotional speech set data\OAF_Fear\OAF_choice_fear.wav,choice,fear
data/raw/TESS Toronto emotional speech set data\OAF_Fear\OAF_cool_fear.wav,cool,fear
data/raw/TESS Toronto emotional speech set data\OAF_Fear\OAF_dab_fear.wav,dab,fear
data/raw/TESS Toronto emotional speech set data\OAF_Fear\OAF_date_fear.wav,date,fear
data/raw/TESS Toronto emotional speech set data\OAF_Fear\OAF_dead_fear.wav,dead,fear
data/raw/TESS Toronto emotional speech set data\OAF_Fear\OAF_death_fear.wav,death,fear
data/raw/TESS Toronto emotional speech set data\OAF_Fear\OAF_deep_fear.wav,deep,fear
data/raw/TESS Toronto emotional speech set data\OAF_Fear\OAF_dime_fear.wav,dime,fear
data/raw/TESS Toronto emotional speech set data\OAF_Fear\OAF_dip_fear.wav,dip,fear
data/raw/TESS Toronto emotional speech set data\OAF_Fear\OAF_ditch_fear.wav,ditch,fear
data/raw/TESS Toronto emotional speech set data\OAF_Fear\OAF_dodge_fear.wav,dodge,fear
data/raw/TESS Toronto emotional speech set data\OAF_Fear\OAF_dog_fear.wav,dog,fear
data/raw/TESS Toronto emotional speech set data\OAF_Fear\OAF_doll_fear.wav,doll,fear
data/raw/TESS Toronto emotional speech set data\OAF_Fear\OAF_door_fear.wav,door,fear
data/raw/TESS Toronto emotional speech set data\OAF_Fear\OAF_fail_fear.wav,fail,fear
data/raw/TESS Toronto emotional speech set data\OAF_Fear\OAF_fall_fear.wav,fall,fear
data/raw/TESS Toronto emotional speech set data\OAF_Fear\OAF_far_fear.wav,far,fear
data/raw/TESS Toronto emotional speech set data\OAF_Fear\OAF_fat_fear.wav,fat,fear
data/raw/TESS Toronto emotional speech set data\OAF_Fear\OAF_fit_fear.wav,fit,fear
data/raw/TESS Toronto emotional speech set data\OAF_Fear\OAF_five_fear.wav,five,fear
data/raw/TESS Toronto emotional speech set data\OAF_Fear\OAF_food_fear.wav,food,fear
data/raw/TESS Toronto emotional speech set data\OAF_Fear\OAF_gap_fear.wav,gap,fear
data/raw/TESS Toronto emotional speech set data\OAF_Fear\OAF_gas_fear.wav,gas,fear
data/raw/TESS Toronto emotional speech set data\OAF_Fear\OAF_gaze_fear.wav,gaze,fear
data/raw/TESS Toronto emotional speech set data\OAF_Fear\OAF_germ_fear.wav,germ,fear
data/raw/TESS Toronto emotional speech set data\OAF_Fear\OAF_get_fear.wav,get,fear
data/raw/TESS Toronto emotional speech set data\OAF_Fear\OAF_gin_fear.wav,gin,fear
data/raw/TESS Toronto emotional speech set data\OAF_Fear\OAF_goal_fear.wav,goal,fear
data/raw/TESS Toronto emotional speech set data\OAF_Fear\OAF_good_fear.wav,good,fear
data/raw/TESS Toronto emotional speech set data\OAF_Fear\OAF_goose_fear.wav,goose,fear
data/raw/TESS Toronto emotional speech set data\OAF_Fear\OAF_gun_fear.wav,gun,fear
data/raw/TESS Toronto emotional speech set data\OAF_Fear\OAF_half_fear.wav,half,fear
data/raw/TESS Toronto emotional speech set data\OAF_Fear\OAF_hall_fear.wav,hall,fear
data/raw/TESS Toronto emotional speech set data\OAF_Fear\OAF_hash_fear.wav,hash,fear
data/raw/TESS Toronto emotional speech set data\OAF_Fear\OAF_hate_fear.wav,hate,fear
data/raw/TESS Toronto emotional speech set data\OAF_Fear\OAF_have_fear.wav,have,fear
data/raw/TESS Toronto emotional speech set data\OAF_Fear\OAF_haze_fear.wav,haze,fear
data/raw/TESS Toronto emotional speech set data\OAF_Fear\OAF_hire_fear.wav,hire,fear
data/raw/TESS Toronto emotional speech set data\OAF_Fear\OAF_hit_fear.wav,hit,fear
data/raw/TESS Toronto emotional speech set data\OAF_Fear\OAF_hole_fear.wav,hole,fear
data/raw/TESS Toronto emotional speech set data\OAF_Fear\OAF_home_fear.wav,home,fear
data/raw/TESS Toronto emotional speech set data\OAF_Fear\OAF_hurl_fear.wav,hurl,fear
data/raw/TESS Toronto emotional speech set data\OAF_Fear\OAF_hush_fear.wav,hush,fear
data/raw/TESS Toronto emotional speech set data\OAF_Fear\OAF_jail_fear.wav,jail,fear
data/raw/TESS Toronto emotional speech set data\OAF_Fear\OAF_jar_fear.wav,jar,fear
data/raw/TESS Toronto emotional speech set data\OAF_Fear\OAF_join_fear.wav,join,fear
data/raw/TESS Toronto emotional speech set data\OAF_Fear\OAF_judge_fear.wav,judge,fear
data/raw/TESS Toronto emotional speech set data\OAF_Fear\OAF_jug_fear.wav,jug,fear
data/raw/TESS Toronto emotional speech set data\OAF_Fear\OAF_juice_fear.wav,juice,fear
data/raw/TESS Toronto emotional speech set data\OAF_Fear\OAF_keen_fear.wav,keen,fear
data/raw/TESS Toronto emotional speech set data\OAF_Fear\OAF_keep_fear.wav,keep,fear
data/raw/TESS Toronto emotional speech set data\OAF_Fear\OAF_keg_fear.wav,keg,fear
data/raw/TESS Toronto emotional speech set data\OAF_Fear\OAF_kick_fear.wav,kick,fear
data/raw/TESS Toronto emotional speech set data\OAF_Fear\OAF_kill_fear.wav,kill,fear
data/raw/TESS Toronto emotional speech set data\OAF_Fear\OAF_king_fear.wav,king,fear
data/raw/TESS Toronto emotional speech set data\OAF_Fear\OAF_kite_fear.wav,kite,fear
data/raw/TESS Toronto emotional speech set data\OAF_Fear\OAF_knock_fear.wav,knock,fear
data/raw/TESS Toronto emotional speech set data\OAF_Fear\OAF_late_fear.wav,late,fear
data/raw/TESS Toronto emotional speech set data\OAF_Fear\OAF_laud_fear.wav,laud,fear
data/raw/TESS Toronto emotional speech set data\OAF_Fear\OAF_lean_fear.wav,lean,fear
data/raw/TESS Toronto emotional speech set data\OAF_Fear\OAF_learn_fear.wav,learn,fear
data/raw/TESS Toronto emotional speech set data\OAF_Fear\OAF_lease_fear.wav,lease,fear
data/raw/TESS Toronto emotional speech set data\OAF_Fear\OAF_lid_fear.wav,lid,fear
data/raw/TESS Toronto emotional speech set data\OAF_Fear\OAF_life_fear.wav,life,fear
data/raw/TESS Toronto emotional speech set data\OAF_Fear\OAF_limb_fear.wav,limb,fear
data/raw/TESS Toronto emotional speech set data\OAF_Fear\OAF_live_fear.wav,live,fear
data/raw/TESS Toronto emotional speech set data\OAF_Fear\OAF_loaf_fear.wav,loaf,fear
data/raw/TESS Toronto emotional speech set data\OAF_Fear\OAF_long_fear.wav,long,fear
data/raw/TESS Toronto emotional speech set data\OAF_Fear\OAF_lore_fear.wav,lore,fear
data/raw/TESS Toronto emotional speech set data\OAF_Fear\OAF_lose_fear.wav,lose,fear
data/raw/TESS Toronto emotional speech set data\OAF_Fear\OAF_lot_fear.wav,lot,fear
data/raw/TESS Toronto emotional speech set data\OAF_Fear\OAF_love_fear.wav,love,fear
data/raw/TESS Toronto emotional speech set data\OAF_Fear\OAF_luck_fear.wav,luck,fear
data/raw/TESS Toronto emotional speech set data\OAF_Fear\OAF_make_fear.wav,make,fear
data/raw/TESS Toronto emotional speech set data\OAF_Fear\OAF_match_fear.wav,match,fear
data/raw/TESS Toronto emotional speech set data\OAF_Fear\OAF_merge_fear.wav,merge,fear
data/raw/TESS Toronto emotional speech set data\OAF_Fear\OAF_mess_fear.wav,mess,fear
